Label,pattern_size,pattern_energy
DSC_1035_RAB665v,21,831.024740677
DSC_1035_RAB665v,26,895.725089552
DSC_1035_RAB665v,31,925.200300427
DSC_1035_RAB665v,36,923.907397348
DSC_1035_RAB665v,41,899.008090753
DSC_1035_RAB665v,46,858.147453284
DSC_1035_RAB665v,51,808.100865913
DSC_1035_RAB665v,56,754.276462605
DSC_1035_RAB665v,61,700.646306914
DSC_1035_RAB665v,66,649.883780871
DSC_1035_RAB665v,71,603.590271152
DSC_1035_RAB665v,76,562.543960895
DSC_1035_RAB665v,81,526.931960435
DSC_1035_RAB665v,86,496.546996086
DSC_1035_RAB665v,91,470.940257988
DSC_1035_RAB665v,96,449.532240404
DSC_1035_RAB665v,101,431.688265093
DSC_1035_RAB665v,106,416.769144103
DSC_1035_RAB665v,111,404.165507965
DSC_1035_RAB665v,116,393.321682715
DSC_1036_RAB665d,1,91.962778060
DSC_1036_RAB665d,6,171.463678277
DSC_1036_RAB665d,11,112.418394782
DSC_1036_RAB665d,16,118.069926252
DSC_1036_RAB665d,21,123.739992958
DSC_1036_RAB665d,26,126.244639388
DSC_1036_RAB665d,31,125.849875034
DSC_1036_RAB665d,36,123.145160038
DSC_1036_RAB665d,41,119.005478560
DSC_1036_RAB665d,46,114.260719399
DSC_1036_RAB665d,51,109.512284027
DSC_1036_RAB665d,56,105.116793726
DSC_1036_RAB665d,61,101.229630502
DSC_1036_RAB665d,66,97.864776917
DSC_1036_RAB665d,71,94.955057016
DSC_1036_RAB665d,76,92.401596067
DSC_1036_RAB665d,81,90.106699074
DSC_1036_RAB665d,86,87.990751516
DSC_1036_RAB665d,91,85.997137803
DSC_1036_RAB665d,96,84.090362645
DSC_1036_RAB665d,101,82.251013780
DSC_1036_RAB665d,106,80.470289929
DSC_1036_RAB665d,111,78.745256525
DSC_1036_RAB665d,116,77.075408517
DSC_1040_RAB672d,1,199.917340764
DSC_1040_RAB672d,6,718.866532139
DSC_1040_RAB672d,11,915.227236431
DSC_1040_RAB672d,16,1040.703895543
DSC_1040_RAB672d,21,1099.524329777
DSC_1040_RAB672d,26,1108.348838504
DSC_1040_RAB672d,31,1078.900879387
DSC_1040_RAB672d,36,1026.264064741
DSC_1040_RAB672d,41,962.741566312
DSC_1040_RAB672d,46,895.719858585
DSC_1040_RAB672d,51,828.892836313
DSC_1040_RAB672d,56,763.887256124
DSC_1040_RAB672d,61,701.374289176
DSC_1040_RAB672d,66,641.691361027
DSC_1040_RAB672d,71,585.127964384
DSC_1040_RAB672d,76,532.005974788
DSC_1040_RAB672d,81,482.659018143
DSC_1040_RAB672d,86,437.382403328
DSC_1040_RAB672d,91,396.389863374
DSC_1040_RAB672d,96,359.788093437
DSC_1040_RAB672d,101,327.567326238
DSC_1040_RAB672d,106,299.602939724
DSC_1040_RAB672d,111,275.664948053
DSC_1040_RAB672d,116,255.433747807
DSC_1041_RAB672v,1,361.734698874
DSC_1041_RAB672v,6,1089.466061408
DSC_1041_RAB672v,11,1292.204802523
DSC_1041_RAB672v,16,1406.229216117
DSC_1041_RAB672v,21,1381.146198516
DSC_1041_RAB672v,26,1273.395547345
DSC_1041_RAB672v,31,1143.845236638
DSC_1041_RAB672v,36,1026.497494525
DSC_1041_RAB672v,41,930.394320727
DSC_1041_RAB672v,46,852.115183005
