Label,pattern_size,pattern_energy
DSC_1023_RAB663d,71,508.267502748
DSC_1023_RAB663d,76,483.510501438
DSC_1023_RAB663d,81,459.465034106
DSC_1023_RAB663d,86,436.558004046
DSC_1023_RAB663d,91,415.015243365
DSC_1023_RAB663d,96,394.929545094
DSC_1023_RAB663d,101,376.312761757
DSC_1023_RAB663d,106,359.131315461
DSC_1023_RAB663d,111,343.327394306
DSC_1023_RAB663d,116,328.830331578
DSC_1024_RAB663v,1,311.038190611
DSC_1024_RAB663v,6,1046.745968167
DSC_1024_RAB663v,11,1193.404366880
DSC_1024_RAB663v,16,1300.503153476
DSC_1024_RAB663v,21,1424.203756191
DSC_1024_RAB663v,26,1526.511942097
DSC_1024_RAB663v,31,1553.551657173
DSC_1024_RAB663v,36,1498.770374330
DSC_1024_RAB663v,41,1384.497554845
DSC_1024_RAB663v,46,1239.378969083
DSC_1024_RAB663v,51,1087.817221721
DSC_1024_RAB663v,56,946.748868982
DSC_1024_RAB663v,61,825.656841146
DSC_1024_RAB663v,66,727.819851585
DSC_1024_RAB663v,71,652.034244341
DSC_1024_RAB663v,76,594.502709435
DSC_1024_RAB663v,81,550.574989358
DSC_1024_RAB663v,86,515.989268512
DSC_1024_RAB663v,91,487.461360665
DSC_1024_RAB663v,96,462.755885961
DSC_1024_RAB663v,101,440.491467467
DSC_1024_RAB663v,106,419.882777444
DSC_1024_RAB663v,111,400.518122834
DSC_1024_RAB663v,116,382.200776514
DSC_1029_RAB664d,1,133.981442965
DSC_1029_RAB664d,6,442.485585546
DSC_1029_RAB664d,11,642.557085731
DSC_1029_RAB664d,16,819.718693839
DSC_1029_RAB664d,21,932.297811807
DSC_1029_RAB664d,26,978.776358807
DSC_1029_RAB664d,31,977.332482782
DSC_1029_RAB664d,36,947.765883220
DSC_1029_RAB664d,41,904.574894433
DSC_1029_RAB664d,46,855.960699213
DSC_1029_RAB664d,51,805.356112716
DSC_1029_RAB664d,56,753.735169105
DSC_1029_RAB664d,61,701.401244824
DSC_1029_RAB664d,66,648.801165995
DSC_1029_RAB664d,71,596.647450740
DSC_1029_RAB664d,76,545.771795565
DSC_1029_RAB664d,81,496.958951193
DSC_1029_RAB664d,86,450.843242924
DSC_1029_RAB664d,91,407.869040888
DSC_1029_RAB664d,96,368.295755837
DSC_1029_RAB664d,101,332.226365651
DSC_1029_RAB664d,106,299.644781697
DSC_1029_RAB664d,111,270.451765494
DSC_1029_RAB664d,116,244.494526102
DSC_1031_RAB664v,1,322.618303678
DSC_1031_RAB664v,6,1001.771872823
DSC_1031_RAB664v,11,1070.194236851
DSC_1031_RAB664v,16,1189.786409753
DSC_1031_RAB664v,21,1175.944370271
DSC_1031_RAB664v,26,1123.449600908
DSC_1031_RAB664v,31,1089.774056570
DSC_1031_RAB664v,36,1071.178565888
DSC_1031_RAB664v,41,1050.362147586
DSC_1031_RAB664v,46,1018.879158873
DSC_1031_RAB664v,51,976.587409447
DSC_1031_RAB664v,56,926.748532417
DSC_1031_RAB664v,61,873.009523215
DSC_1031_RAB664v,66,818.268708614
DSC_1031_RAB664v,71,764.503066184
DSC_1031_RAB664v,76,712.941150412
DSC_1031_RAB664v,81,664.293650651
DSC_1031_RAB664v,86,618.940634285
DSC_1031_RAB664v,91,577.058505274
DSC_1031_RAB664v,96,538.698128752
DSC_1031_RAB664v,101,503.830083182
DSC_1031_RAB664v,106,472.370419178
DSC_1031_RAB664v,111,444.194723417
DSC_1031_RAB664v,116,419.146304839
DSC_1035_RAB665v,1,221.461531080
DSC_1035_RAB665v,6,770.169753806
DSC_1035_RAB665v,11,847.606874108
DSC_1035_RAB665v,16,1031.983534762
DSC_1035_RAB665v,21,1210.318040726
DSC_1035_RAB665v,26,1353.610742528
DSC_1035_RAB665v,31,1447.093598238
DSC_1035_RAB665v,36,1486.355012447
DSC_1035_RAB665v,41,1476.708073348
DSC_1035_RAB665v,46,1428.273624937
DSC_1035_RAB665v,51,1352.370670463
DSC_1035_RAB665v,56,1259.540755915
DSC_1035_RAB665v,61,1158.583343172
DSC_1035_RAB665v,66,1056.246581955
DSC_1035_RAB665v,71,957.326250454
DSC_1035_RAB665v,76,864.967825437
DSC_1035_RAB665v,81,781.027234351
