Label,pattern_size,pattern_energy
DSC_1104_RAB937v,1,208.626422222
DSC_1104_RAB937v,6,931.823981864
DSC_1104_RAB937v,11,993.622017297
DSC_1104_RAB937v,16,983.525223500
DSC_1104_RAB937v,21,1042.293107762
DSC_1104_RAB937v,26,1073.616238847
DSC_1104_RAB937v,31,1046.569869102
DSC_1104_RAB937v,36,971.763447458
DSC_1104_RAB937v,41,872.429897621
DSC_1104_RAB937v,46,769.533286309
DSC_1104_RAB937v,51,676.847288017
DSC_1104_RAB937v,56,601.008155061
DSC_1104_RAB937v,61,543.258894002
DSC_1104_RAB937v,66,501.473758933
DSC_1104_RAB937v,71,471.993694380
DSC_1104_RAB937v,76,451.014207171
DSC_1104_RAB937v,81,435.368806260
DSC_1104_RAB937v,86,422.774138519
DSC_1104_RAB937v,91,411.751669607
DSC_1104_RAB937v,96,401.432688890
DSC_1104_RAB937v,101,391.361931468
DSC_1104_RAB937v,106,381.343271394
DSC_1104_RAB937v,111,371.331110672
DSC_1104_RAB937v,116,361.359117883
DSC_1213_RAB1049d,1,110.808630837
DSC_1213_RAB1049d,6,516.807157461
DSC_1213_RAB1049d,11,481.955015153
DSC_1213_RAB1049d,16,416.678517487
DSC_1213_RAB1049d,21,392.129747168
DSC_1213_RAB1049d,26,399.537283935
DSC_1213_RAB1049d,31,422.489857873
DSC_1213_RAB1049d,36,451.328488560
DSC_1213_RAB1049d,41,480.862763209
DSC_1213_RAB1049d,46,508.120251347
DSC_1213_RAB1049d,51,531.399643818
DSC_1213_RAB1049d,56,549.712867811
DSC_1213_RAB1049d,61,562.472839914
DSC_1213_RAB1049d,66,569.387212714
DSC_1213_RAB1049d,71,570.455193578
DSC_1213_RAB1049d,76,565.973335864
DSC_1213_RAB1049d,81,556.506240325
DSC_1213_RAB1049d,86,542.821128056
DSC_1213_RAB1049d,91,525.804296185
DSC_1213_RAB1049d,96,506.379014737
DSC_1213_RAB1049d,101,485.436738169
DSC_1213_RAB1049d,106,463.787390387
DSC_1213_RAB1049d,111,442.128333817
DSC_1213_RAB1049d,116,421.029554116
DSC_1216_RAB1049v,1,223.196556537
DSC_1216_RAB1049v,6,1023.938199806
DSC_1216_RAB1049v,11,1459.242000051
DSC_1216_RAB1049v,16,1663.141424538
DSC_1216_RAB1049v,21,1737.725212522
DSC_1216_RAB1049v,26,1804.299835371
DSC_1216_RAB1049v,31,1912.605467086
DSC_1216_RAB1049v,36,2049.503862119
DSC_1216_RAB1049v,41,2190.692748162
DSC_1216_RAB1049v,46,2318.044744783
DSC_1216_RAB1049v,51,2419.618478892
DSC_1216_RAB1049v,56,2487.867026292
DSC_1216_RAB1049v,61,2518.865739142
DSC_1216_RAB1049v,66,2512.015147962
DSC_1216_RAB1049v,71,2469.606203061
DSC_1216_RAB1049v,76,2396.121856564
DSC_1216_RAB1049v,81,2297.425830664
DSC_1216_RAB1049v,86,2180.006988616
DSC_1216_RAB1049v,91,2050.373019245
DSC_1216_RAB1049v,96,1914.617318378
DSC_1216_RAB1049v,101,1778.141536540
DSC_1216_RAB1049v,106,1645.502250170
DSC_1216_RAB1049v,111,1520.345556923
DSC_1216_RAB1049v,116,1405.398725799
DSC_1234_RAB1054d,1,114.672972363
DSC_1234_RAB1054d,6,977.327539590
DSC_1234_RAB1054d,11,1055.907422763
DSC_1234_RAB1054d,16,722.481781556
DSC_1234_RAB1054d,21,634.713722294
DSC_1234_RAB1054d,26,698.171111535
DSC_1234_RAB1054d,31,781.480010005
DSC_1234_RAB1054d,36,860.400005065
DSC_1234_RAB1054d,41,931.040341722
DSC_1234_RAB1054d,46,992.261925580
DSC_1234_RAB1054d,51,1043.574459051
DSC_1234_RAB1054d,56,1084.898144537
DSC_1234_RAB1054d,61,1116.679310477
DSC_1234_RAB1054d,66,1139.946916171
DSC_1234_RAB1054d,71,1156.183902974
DSC_1234_RAB1054d,76,1167.078175278
DSC_1234_RAB1054d,81,1174.262715560
DSC_1234_RAB1054d,86,1179.121436066
DSC_1234_RAB1054d,91,1182.686443322
DSC_1234_RAB1054d,96,1185.623264116
DSC_1234_RAB1054d,101,1188.275581215
DSC_1234_RAB1054d,106,1190.744291248
DSC_1234_RAB1054d,111,1192.972503320
DSC_1234_RAB1054d,116,1194.821370526
DSC_1237_RAB1054v,1,216.602901270
DSC_1237_RAB1054v,6,1196.712853415
DSC_1237_RAB1054v,11,1486.261687640
DSC_1237_RAB1054v,16,1636.966313935
DSC_1237_RAB1054v,21,1769.775562667
DSC_1237_RAB1054v,26,1895.483387422
DSC_1237_RAB1054v,31,2019.202808548
DSC_1237_RAB1054v,36,2140.024988615
DSC_1237_RAB1054v,41,2258.254789405
DSC_1237_RAB1054v,46,2374.351878619
DSC_1237_RAB1054v,51,2486.241743635
DSC_1237_RAB1054v,56,2589.652288265
DSC_1237_RAB1054v,61,2680.232838295
DSC_1237_RAB1054v,66,2755.215082488
DSC_1237_RAB1054v,71,2813.835764889
DSC_1237_RAB1054v,76,2856.910017935
DSC_1237_RAB1054v,81,2886.146557536
DSC_1237_RAB1054v,86,2903.559734442
DSC_1237_RAB1054v,91,2911.084370191
DSC_1237_RAB1054v,96,2910.380774148
DSC_1237_RAB1054v,101,2902.770292045
DSC_1237_RAB1054v,106,2889.253481801
DSC_1237_RAB1054v,111,2870.565605693
DSC_1237_RAB1054v,116,2847.246224032
DSC_1254_RAB1099d,1,133.946421867
DSC_1254_RAB1099d,6,982.554628887
DSC_1254_RAB1099d,11,1313.386140334
DSC_1254_RAB1099d,16,1279.818432180
DSC_1254_RAB1099d,21,1264.334781048
DSC_1254_RAB1099d,26,1346.596052117
DSC_1254_RAB1099d,31,1460.942878186
DSC_1254_RAB1099d,36,1568.229984937
DSC_1254_RAB1099d,41,1657.569596507
DSC_1254_RAB1099d,46,1727.860585184
DSC_1254_RAB1099d,51,1780.364897360
DSC_1254_RAB1099d,56,1816.514822223
DSC_1254_RAB1099d,61,1837.514883942
DSC_1254_RAB1099d,66,1844.472337913
DSC_1254_RAB1099d,71,1838.578713949
DSC_1254_RAB1099d,76,1821.197265282
DSC_1254_RAB1099d,81,1793.854476679
DSC_1254_RAB1099d,86,1758.176011263
DSC_1254_RAB1099d,91,1715.806598032
DSC_1254_RAB1099d,96,1668.337827964
DSC_1254_RAB1099d,101,1617.252922739
DSC_1254_RAB1099d,106,1563.890924470
DSC_1254_RAB1099d,111,1509.426890433
DSC_1254_RAB1099d,116,1454.863803528
DSC_1257_RAB1099v,1,218.644914785
DSC_1257_RAB1099v,6,1021.158656165
DSC_1257_RAB1099v,11,1331.796852942
DSC_1257_RAB1099v,16,1502.947214396
DSC_1257_RAB1099v,21,1627.675306211
DSC_1257_RAB1099v,26,1744.707025643
DSC_1257_RAB1099v,31,1857.418443848
DSC_1257_RAB1099v,36,1962.432857324
DSC_1257_RAB1099v,41,2061.075770489
DSC_1257_RAB1099v,46,2154.254243411
DSC_1257_RAB1099v,51,2239.837779763
DSC_1257_RAB1099v,56,2313.844224770
DSC_1257_RAB1099v,61,2372.384821477
DSC_1257_RAB1099v,66,2412.907820534
DSC_1257_RAB1099v,71,2434.585290402
DSC_1257_RAB1099v,76,2438.119564818
DSC_1257_RAB1099v,81,2425.286110201
DSC_1257_RAB1099v,86,2398.440203805
DSC_1257_RAB1099v,91,2360.106237090
DSC_1257_RAB1099v,96,2312.692336058
DSC_1257_RAB1099v,101,2258.324640825
DSC_1257_RAB1099v,106,2198.778556886
DSC_1257_RAB1099v,111,2135.477215839
DSC_1257_RAB1099v,116,2069.530424167
DSC_1258_RAB1100d,1,165.075712358
DSC_1258_RAB1100d,6,987.678145328
DSC_1258_RAB1100d,11,1038.295608569
DSC_1258_RAB1100d,16,1128.348709812
DSC_1258_RAB1100d,21,1312.534450332
DSC_1258_RAB1100d,26,1470.637324208
DSC_1258_RAB1100d,31,1584.479869927
DSC_1258_RAB1100d,36,1652.766499706
DSC_1258_RAB1100d,41,1677.198467636
DSC_1258_RAB1100d,46,1662.526452231
DSC_1258_RAB1100d,51,1616.531100401
DSC_1258_RAB1100d,56,1548.617241706
DSC_1258_RAB1100d,61,1468.010108300
DSC_1258_RAB1100d,66,1382.429164135
DSC_1258_RAB1100d,71,1297.520305698
DSC_1258_RAB1100d,76,1216.912582167
DSC_1258_RAB1100d,81,1142.617014251
DSC_1258_RAB1100d,86,1075.515478148
DSC_1258_RAB1100d,91,1015.785674971
DSC_1258_RAB1100d,96,963.205632609
DSC_1258_RAB1100d,101,917.340985165
DSC_1258_RAB1100d,106,877.647700931
DSC_1258_RAB1100d,111,843.523773026
DSC_1258_RAB1100d,116,814.337338927
DSC_1261_RAB1100v,1,243.819815586
DSC_1261_RAB1100v,6,1036.469483046
DSC_1261_RAB1100v,11,1196.807824834
DSC_1261_RAB1100v,16,1313.924310000
DSC_1261_RAB1100v,21,1481.350755663
DSC_1261_RAB1100v,26,1650.954312200
DSC_1261_RAB1100v,31,1794.590791343
DSC_1261_RAB1100v,36,1896.219508740
DSC_1261_RAB1100v,41,1951.081082782
DSC_1261_RAB1100v,46,1964.448779897
DSC_1261_RAB1100v,51,1946.295228447
DSC_1261_RAB1100v,56,1906.683907103
DSC_1261_RAB1100v,61,1853.524035078
DSC_1261_RAB1100v,66,1792.194696154
DSC_1261_RAB1100v,71,1726.112245968
DSC_1261_RAB1100v,76,1657.511683004
DSC_1261_RAB1100v,81,1588.057864798
DSC_1261_RAB1100v,86,1519.184645024
DSC_1261_RAB1100v,91,1452.209675996
DSC_1261_RAB1100v,96,1388.320360595
DSC_1261_RAB1100v,101,1328.508854133
DSC_1261_RAB1100v,106,1273.510734242
DSC_1261_RAB1100v,111,1223.768890969
DSC_1261_RAB1100v,116,1179.432293663
DSC_1262_RAB1101d,1,130.767046820
DSC_1262_RAB1101d,6,933.377695298
DSC_1262_RAB1101d,11,980.230821885
DSC_1262_RAB1101d,16,975.732221043
DSC_1262_RAB1101d,21,1060.670272579
DSC_1262_RAB1101d,26,1133.749430278
DSC_1262_RAB1101d,31,1184.530338212
DSC_1262_RAB1101d,36,1213.826474107
DSC_1262_RAB1101d,41,1221.649430949
DSC_1262_RAB1101d,46,1209.065228887
DSC_1262_RAB1101d,51,1179.175267903
DSC_1262_RAB1101d,56,1136.620692008
DSC_1262_RAB1101d,61,1086.555902327
DSC_1262_RAB1101d,66,1033.751065738
DSC_1262_RAB1101d,71,982.036958420
DSC_1262_RAB1101d,76,934.072592727
DSC_1262_RAB1101d,81,891.356847566
DSC_1262_RAB1101d,86,854.405467214
DSC_1262_RAB1101d,91,823.017199810
DSC_1262_RAB1101d,96,796.557916580
DSC_1262_RAB1101d,101,774.204589746
DSC_1262_RAB1101d,106,755.120671908
DSC_1262_RAB1101d,111,738.557832823
DSC_1262_RAB1101d,116,723.898956657
DSC_1266_RAB1101v,1,201.632022595
DSC_1266_RAB1101v,6,942.081679544
DSC_1266_RAB1101v,11,1192.053435818
DSC_1266_RAB1101v,16,1369.307074435
DSC_1266_RAB1101v,21,1517.605342593
DSC_1266_RAB1101v,26,1630.701113635
DSC_1266_RAB1101v,31,1713.820686860
DSC_1266_RAB1101v,36,1771.198116510
DSC_1266_RAB1101v,41,1804.687096402
DSC_1266_RAB1101v,46,1815.313022091
DSC_1266_RAB1101v,51,1804.562804459
DSC_1266_RAB1101v,56,1774.921884723
DSC_1266_RAB1101v,61,1729.698516005
DSC_1266_RAB1101v,66,1672.588446910
DSC_1266_RAB1101v,71,1607.296768386
DSC_1266_RAB1101v,76,1537.293823101
DSC_1266_RAB1101v,81,1465.672450766
DSC_1266_RAB1101v,86,1395.060441596
DSC_1266_RAB1101v,91,1327.562263833
DSC_1266_RAB1101v,96,1264.726342032
DSC_1266_RAB1101v,101,1207.541730175
DSC_1266_RAB1101v,106,1156.471116525
DSC_1266_RAB1101v,111,1111.519445164
DSC_1266_RAB1101v,116,1072.331531061
DSC_1304_RAB1144d,1,137.120975124
DSC_1304_RAB1144d,6,571.396647031
DSC_1304_RAB1144d,11,785.749687850
DSC_1304_RAB1144d,16,891.720690987
DSC_1304_RAB1144d,21,922.879379070
DSC_1304_RAB1144d,26,918.111194365
DSC_1304_RAB1144d,31,877.737904023
DSC_1304_RAB1144d,36,801.461242533
DSC_1304_RAB1144d,41,702.408699501
DSC_1304_RAB1144d,46,598.426365123
DSC_1304_RAB1144d,51,503.740400033
DSC_1304_RAB1144d,56,426.243292106
DSC_1304_RAB1144d,61,367.957224670
DSC_1304_RAB1144d,66,326.753916650
DSC_1304_RAB1144d,71,298.495152160
DSC_1304_RAB1144d,76,278.922347634
DSC_1304_RAB1144d,81,264.726776955
DSC_1304_RAB1144d,86,253.770169459
DSC_1304_RAB1144d,91,244.843176031
DSC_1304_RAB1144d,96,237.327119288
DSC_1304_RAB1144d,101,230.924655852
DSC_1304_RAB1144d,106,225.488760774
DSC_1304_RAB1144d,111,220.928316480
DSC_1304_RAB1144d,116,217.163082175
DSC_1307_RAB1144v,1,183.574337463
DSC_1307_RAB1144v,6,868.511616921
DSC_1307_RAB1144v,11,1164.628860972
DSC_1307_RAB1144v,16,1349.449864982
DSC_1307_RAB1144v,21,1436.099425910
DSC_1307_RAB1144v,26,1465.422208740
DSC_1307_RAB1144v,31,1440.613592894
DSC_1307_RAB1144v,36,1357.649749969
DSC_1307_RAB1144v,41,1229.474973018
DSC_1307_RAB1144v,46,1080.270272171
DSC_1307_RAB1144v,51,933.641993213
DSC_1307_RAB1144v,56,806.131402504
DSC_1307_RAB1144v,61,705.658560806
DSC_1307_RAB1144v,66,632.645234031
DSC_1307_RAB1144v,71,582.537080511
DSC_1307_RAB1144v,76,548.809726136
DSC_1307_RAB1144v,81,525.367912737
DSC_1307_RAB1144v,86,507.685972082
DSC_1307_RAB1144v,91,492.895320260
DSC_1307_RAB1144v,96,479.395316178
DSC_1307_RAB1144v,101,466.402633697
DSC_1307_RAB1144v,106,453.603887556
DSC_1307_RAB1144v,111,440.928615775
DSC_1307_RAB1144v,116,428.416148752
DSC_1415_RAB1140d,1,345.662486415
DSC_1415_RAB1140d,6,1096.262682791
DSC_1415_RAB1140d,11,1523.740610833
DSC_1415_RAB1140d,16,2103.426856701
DSC_1415_RAB1140d,21,2520.523735516
DSC_1415_RAB1140d,26,2689.483607378
DSC_1415_RAB1140d,31,2628.937578751
DSC_1415_RAB1140d,36,2408.700534663
DSC_1415_RAB1140d,41,2107.368505005
DSC_1415_RAB1140d,46,1787.487103142
DSC_1415_RAB1140d,51,1488.869208438
DSC_1415_RAB1140d,56,1232.015977608
DSC_1415_RAB1140d,61,1024.192997334
DSC_1415_RAB1140d,66,864.482471429
DSC_1415_RAB1140d,71,747.148837286
DSC_1415_RAB1140d,76,663.968322780
DSC_1415_RAB1140d,81,606.141273550
DSC_1415_RAB1140d,86,565.803674672
DSC_1415_RAB1140d,91,536.847973285
DSC_1415_RAB1140d,96,515.020841349
DSC_1415_RAB1140d,101,497.585326102
DSC_1415_RAB1140d,106,482.872504678
DSC_1415_RAB1140d,111,469.899726965
DSC_1415_RAB1140d,116,458.102038533
DSC_1418_RAB1140v,1,308.560576841
DSC_1418_RAB1140v,6,1068.421336578
DSC_1418_RAB1140v,11,1368.844352337
DSC_1418_RAB1140v,16,1738.769606662
DSC_1418_RAB1140v,21,2038.406166389
DSC_1418_RAB1140v,26,2205.983930172
DSC_1418_RAB1140v,31,2237.819755396
DSC_1418_RAB1140v,36,2154.178556124
DSC_1418_RAB1140v,41,1991.408096630
DSC_1418_RAB1140v,46,1788.527290413
DSC_1418_RAB1140v,51,1576.957785734
DSC_1418_RAB1140v,56,1377.316073377
DSC_1418_RAB1140v,61,1200.578865321
DSC_1418_RAB1140v,66,1050.690842049
DSC_1418_RAB1140v,71,927.142808860
DSC_1418_RAB1140v,76,827.031746017
DSC_1418_RAB1140v,81,746.521972955
DSC_1418_RAB1140v,86,681.761069167
DSC_1418_RAB1140v,91,629.357065423
DSC_1418_RAB1140v,96,586.548394244
DSC_1418_RAB1140v,101,551.192040680
DSC_1418_RAB1140v,106,521.669118208
DSC_1418_RAB1140v,111,496.769439445
DSC_1418_RAB1140v,116,475.587188942
DSC_1443_RAB1232d,1,64.718468874
DSC_1443_RAB1232d,6,264.388272998
DSC_1443_RAB1232d,11,317.361365292
DSC_1443_RAB1232d,16,386.480735119
DSC_1443_RAB1232d,21,450.591382768
DSC_1443_RAB1232d,26,497.332882349
DSC_1443_RAB1232d,31,521.926732550
DSC_1443_RAB1232d,36,528.100871005
DSC_1443_RAB1232d,41,523.276066696
DSC_1443_RAB1232d,46,514.077358671
DSC_1443_RAB1232d,51,504.298916656
DSC_1443_RAB1232d,56,495.065032403
DSC_1443_RAB1232d,61,485.995061373
DSC_1443_RAB1232d,66,476.305380592
DSC_1443_RAB1232d,71,465.418524820
DSC_1443_RAB1232d,76,453.137483004
DSC_1443_RAB1232d,81,439.590467993
DSC_1443_RAB1232d,86,425.106213931
DSC_1443_RAB1232d,91,410.097747144
DSC_1443_RAB1232d,96,394.979801213
DSC_1443_RAB1232d,101,380.118887175
DSC_1443_RAB1232d,106,365.808865140
DSC_1443_RAB1232d,111,352.263378896
DSC_1443_RAB1232d,116,339.618785588
DSC_1446_RAB1232v,1,178.679231957
DSC_1446_RAB1232v,6,877.996346410
DSC_1446_RAB1232v,11,778.027126222
DSC_1446_RAB1232v,16,708.890522793
DSC_1446_RAB1232v,21,742.341969572
DSC_1446_RAB1232v,26,768.537783749
DSC_1446_RAB1232v,31,767.302043894
DSC_1446_RAB1232v,36,744.692932965
DSC_1446_RAB1232v,41,710.138518974
DSC_1446_RAB1232v,46,670.234349442
DSC_1446_RAB1232v,51,628.719836090
DSC_1446_RAB1232v,56,587.579095229
DSC_1446_RAB1232v,61,547.855330683
DSC_1446_RAB1232v,66,510.115248649
DSC_1446_RAB1232v,71,474.700456809
DSC_1446_RAB1232v,76,441.850973936
DSC_1446_RAB1232v,81,411.749757508
DSC_1446_RAB1232v,86,384.525597186
DSC_1446_RAB1232v,91,360.241298431
DSC_1446_RAB1232v,96,338.884018829
DSC_1446_RAB1232v,101,320.363806627
DSC_1446_RAB1232v,106,304.521478659
DSC_1446_RAB1232v,111,291.143152480
DSC_1446_RAB1232v,116,279.978718686
DSC_1451_RAB1234d,1,46.743529034
DSC_1451_RAB1234d,6,210.313481200
DSC_1451_RAB1234d,11,307.104931451
DSC_1451_RAB1234d,16,397.974242740
DSC_1451_RAB1234d,21,478.083752462
DSC_1451_RAB1234d,26,538.386993369
DSC_1451_RAB1234d,31,577.919358451
DSC_1451_RAB1234d,36,600.355581642
DSC_1451_RAB1234d,41,609.830604775
DSC_1451_RAB1234d,46,609.263299135
DSC_1451_RAB1234d,51,600.597950282
DSC_1451_RAB1234d,56,585.502456243
DSC_1451_RAB1234d,61,565.729149453
DSC_1451_RAB1234d,66,543.097885719
DSC_1451_RAB1234d,71,519.318064718
DSC_1451_RAB1234d,76,495.819139959
DSC_1451_RAB1234d,81,473.656236181
DSC_1451_RAB1234d,86,453.494853469
DSC_1451_RAB1234d,91,435.651830856
DSC_1451_RAB1234d,96,420.168170870
DSC_1451_RAB1234d,101,406.891813914
DSC_1451_RAB1234d,106,395.555389805
DSC_1451_RAB1234d,111,385.840350810
DSC_1451_RAB1234d,116,377.423222751
DSC_1454_RAB1234v,1,240.259857675
DSC_1454_RAB1234v,6,979.703613100
DSC_1454_RAB1234v,11,1145.984475710
DSC_1454_RAB1234v,16,1233.734036033
DSC_1454_RAB1234v,21,1294.871408149
DSC_1454_RAB1234v,26,1352.416306950
DSC_1454_RAB1234v,31,1413.214987307
DSC_1454_RAB1234v,36,1462.794308407
DSC_1454_RAB1234v,41,1485.343983682
DSC_1454_RAB1234v,46,1474.187448865
DSC_1454_RAB1234v,51,1431.327887242
DSC_1454_RAB1234v,56,1363.921229633
DSC_1454_RAB1234v,61,1281.083116055
DSC_1454_RAB1234v,66,1191.656152491
DSC_1454_RAB1234v,71,1102.914284585
DSC_1454_RAB1234v,76,1020.028205842
DSC_1454_RAB1234v,81,946.063647289
DSC_1454_RAB1234v,86,882.297985019
DSC_1454_RAB1234v,91,828.681742610
DSC_1454_RAB1234v,96,784.321603476
DSC_1454_RAB1234v,101,747.899108601
DSC_1454_RAB1234v,106,717.983242583
DSC_1454_RAB1234v,111,693.226940150
DSC_1454_RAB1234v,116,672.466596687
DSC_1472_RAB1274d,1,82.750970825
DSC_1472_RAB1274d,6,372.284981213
DSC_1472_RAB1274d,11,425.857613596
DSC_1472_RAB1274d,16,472.870605851
DSC_1472_RAB1274d,21,513.003292273
DSC_1472_RAB1274d,26,544.140225394
DSC_1472_RAB1274d,31,566.968285405
DSC_1472_RAB1274d,36,583.329431004
DSC_1472_RAB1274d,41,595.319761001
DSC_1472_RAB1274d,46,604.360930550
DSC_1472_RAB1274d,51,611.086964427
DSC_1472_RAB1274d,56,615.671138051
DSC_1472_RAB1274d,61,618.148227146
DSC_1472_RAB1274d,66,618.570539886
DSC_1472_RAB1274d,71,617.038016868
DSC_1472_RAB1274d,76,613.680638483
DSC_1472_RAB1274d,81,608.637823099
DSC_1472_RAB1274d,86,602.047786176
DSC_1472_RAB1274d,91,594.045480300
DSC_1472_RAB1274d,96,584.765149862
DSC_1472_RAB1274d,101,574.342955861
DSC_1472_RAB1274d,106,562.919208541
DSC_1472_RAB1274d,111,550.638242254
DSC_1472_RAB1274d,116,537.647359754
DSC_1475_RAB1274v,1,149.173485598
DSC_1475_RAB1274v,6,810.486248556
DSC_1475_RAB1274v,11,922.827721071
DSC_1475_RAB1274v,16,950.699792667
DSC_1475_RAB1274v,21,1057.603872672
DSC_1475_RAB1274v,26,1127.116541753
DSC_1475_RAB1274v,31,1125.050707432
DSC_1475_RAB1274v,36,1070.781164440
DSC_1475_RAB1274v,41,993.599870119
DSC_1475_RAB1274v,46,915.596060835
DSC_1475_RAB1274v,51,848.202308496
DSC_1475_RAB1274v,56,794.488296356
DSC_1475_RAB1274v,61,752.839827907
DSC_1475_RAB1274v,66,719.953555059
DSC_1475_RAB1274v,71,692.575500615
DSC_1475_RAB1274v,76,668.202644114
DSC_1475_RAB1274v,81,645.185277380
DSC_1475_RAB1274v,86,622.579361224
DSC_1475_RAB1274v,91,599.942635787
DSC_1475_RAB1274v,96,577.155094062
DSC_1475_RAB1274v,101,554.284669732
DSC_1475_RAB1274v,106,531.495491517
DSC_1475_RAB1274v,111,508.988807003
DSC_1475_RAB1274v,116,486.967346853
DSC_1481_RAB1278d,1,40.539930283
DSC_1481_RAB1278d,6,250.340404987
DSC_1481_RAB1278d,11,329.277403661
DSC_1481_RAB1278d,16,381.246261364
DSC_1481_RAB1278d,21,402.493073058
DSC_1481_RAB1278d,26,401.160072232
DSC_1481_RAB1278d,31,389.191063141
DSC_1481_RAB1278d,36,374.529505916
DSC_1481_RAB1278d,41,361.199099557
DSC_1481_RAB1278d,46,350.395951680
DSC_1481_RAB1278d,51,341.724246753
DSC_1481_RAB1278d,56,334.237413628
DSC_1481_RAB1278d,61,327.033541471
DSC_1481_RAB1278d,66,319.481421385
DSC_1481_RAB1278d,71,311.259200148
DSC_1481_RAB1278d,76,302.318309110
DSC_1481_RAB1278d,81,292.817239941
DSC_1481_RAB1278d,86,283.044469116
DSC_1481_RAB1278d,91,273.343159281
DSC_1481_RAB1278d,96,264.047760456
DSC_1481_RAB1278d,101,255.437484474
DSC_1481_RAB1278d,106,247.709015152
DSC_1481_RAB1278d,111,240.966922642
DSC_1481_RAB1278d,116,235.228958529
DSC_1484_RAB1278v,1,177.241198302
DSC_1484_RAB1278v,6,728.069270373
DSC_1484_RAB1278v,11,982.764253240
DSC_1484_RAB1278v,16,1077.730628293
DSC_1484_RAB1278v,21,1120.094338686
DSC_1484_RAB1278v,26,1180.359092647
DSC_1484_RAB1278v,31,1257.239136479
DSC_1484_RAB1278v,36,1331.211547429
DSC_1484_RAB1278v,41,1392.484048913
DSC_1484_RAB1278v,46,1438.395675957
DSC_1484_RAB1278v,51,1468.500480435
DSC_1484_RAB1278v,56,1482.856069541
DSC_1484_RAB1278v,61,1481.875866588
DSC_1484_RAB1278v,66,1466.505179004
DSC_1484_RAB1278v,71,1438.298986009
DSC_1484_RAB1278v,76,1399.340077761
DSC_1484_RAB1278v,81,1352.048113988
DSC_1484_RAB1278v,86,1298.951134688
DSC_1484_RAB1278v,91,1242.474264498
DSC_1484_RAB1278v,96,1184.781207071
DSC_1484_RAB1278v,101,1127.675785063
DSC_1484_RAB1278v,106,1072.561934231
DSC_1484_RAB1278v,111,1020.448002775
DSC_1484_RAB1278v,116,971.982917362
DSC_1502_RAB1286d,1,202.329991206
DSC_1502_RAB1286d,6,1001.831593207
DSC_1502_RAB1286d,11,1361.085898792
DSC_1502_RAB1286d,16,1427.947132548
DSC_1502_RAB1286d,21,1381.514201675
DSC_1502_RAB1286d,26,1325.568630502
DSC_1502_RAB1286d,31,1285.742027440
DSC_1502_RAB1286d,36,1266.919048026
DSC_1502_RAB1286d,41,1264.722469639
DSC_1502_RAB1286d,46,1270.430421272
DSC_1502_RAB1286d,51,1276.390704338
DSC_1502_RAB1286d,56,1278.081031078
DSC_1502_RAB1286d,61,1273.643293306
DSC_1502_RAB1286d,66,1262.836600372
DSC_1502_RAB1286d,71,1246.234309692
DSC_1502_RAB1286d,76,1224.748513907
DSC_1502_RAB1286d,81,1199.376071809
DSC_1502_RAB1286d,86,1171.070859751
DSC_1502_RAB1286d,91,1140.686897660
DSC_1502_RAB1286d,96,1108.960814117
DSC_1502_RAB1286d,101,1076.514776095
DSC_1502_RAB1286d,106,1043.869485899
DSC_1502_RAB1286d,111,1011.458910487
DSC_1502_RAB1286d,116,979.644144090
DSC_1505_RAB1286v,1,301.820058517
DSC_1505_RAB1286v,6,1296.407691210
DSC_1505_RAB1286v,11,1731.866222736
DSC_1505_RAB1286v,16,1907.215650837
DSC_1505_RAB1286v,21,1933.257204833
DSC_1505_RAB1286v,26,1875.115843770
DSC_1505_RAB1286v,31,1794.293445835
DSC_1505_RAB1286v,36,1714.796790406
DSC_1505_RAB1286v,41,1639.225354951
DSC_1505_RAB1286v,46,1566.123855549
DSC_1505_RAB1286v,51,1495.491239214
DSC_1505_RAB1286v,56,1428.419366779
DSC_1505_RAB1286v,61,1365.854018388
DSC_1505_RAB1286v,66,1308.024504565
DSC_1505_RAB1286v,71,1254.506065117
DSC_1505_RAB1286v,76,1204.541119767
DSC_1505_RAB1286v,81,1157.346089601
DSC_1505_RAB1286v,86,1112.298934123
DSC_1505_RAB1286v,91,1069.006197325
DSC_1505_RAB1286v,96,1027.291284801
DSC_1505_RAB1286v,101,987.141880429
DSC_1505_RAB1286v,106,948.648474437
DSC_1505_RAB1286v,111,911.947201982
DSC_1505_RAB1286v,116,877.176593080
DSC_1506_RAB1320d,1,78.675002536
DSC_1506_RAB1320d,6,320.246022733
DSC_1506_RAB1320d,11,408.739353965
DSC_1506_RAB1320d,16,483.946401394
DSC_1506_RAB1320d,21,552.413398614
DSC_1506_RAB1320d,26,615.118663367
DSC_1506_RAB1320d,31,663.451433140
DSC_1506_RAB1320d,36,692.665204633
DSC_1506_RAB1320d,41,706.128184492
DSC_1506_RAB1320d,46,709.774249266
DSC_1506_RAB1320d,51,708.402503677
DSC_1506_RAB1320d,56,704.788899336
DSC_1506_RAB1320d,61,700.101488363
DSC_1506_RAB1320d,66,694.584867720
DSC_1506_RAB1320d,71,688.098555817
DSC_1506_RAB1320d,76,680.433739774
DSC_1506_RAB1320d,81,671.456759965
DSC_1506_RAB1320d,86,661.149015687
DSC_1506_RAB1320d,91,649.595345056
DSC_1506_RAB1320d,96,636.954659644
DSC_1506_RAB1320d,101,623.427423223
DSC_1506_RAB1320d,106,609.229399949
DSC_1506_RAB1320d,111,594.572084368
